id,name,barcode,department,subcategory,price,on_sale,sale_price,sale_text,unit,is_new,image_file
"856821","תה עלים ארל גריי ויסוצקי 100 גרם","7290000345055","משקאות","תה ירוק ותה בתפזורת","19.90","לא","0.00","","u","לא","תה עלים ארל גריי ויסוצקי 100 גרם.jpg"
"856827","חליטת קמומיל ולימונית ויסוצקי הגן הקסום 25 שקיקים","7290014002197","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת קמומיל ולימונית ויסוצקי הגן הקסום 25 שקיקים.jpg"
"856828","חליטת לימונית ולואיזה ויסוצקי 25 שקיקים","7290014002203","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת לימונית ולואיזה ויסוצקי 25 שקיקים.jpg"
"856829","חליטת מנטה ויסוצקי 25 שקיקים","7290000346212","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת מנטה ויסוצקי 25 שקיקים.jpg"
"856830","חליטת לימונענע ויסוצקי 25 שקיקים","7290010023141","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת לימונענע ויסוצקי 25 שקיקים.jpg"
"856834","חליטת חמדת השקד ויסוצקי 25 שקיקים","7290014002944","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת חמדת השקד ויסוצקי 25 שקיקים.jpg"
"856836","חליטת הילולי פירות ויסוצקי 25 שקיקים","7290000346137","משקאות","תה צמחים","22.90","לא","0.00","","u","לא","חליטת הילולי פירות ויסוצקי 25 שקיקים.jpg"
"856838","חליטת קמומיל ונענע ויסוצקי 25 שקיקים","7290011126452","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת קמומיל ונענע ויסוצקי 25 שקיקים.jpg"
"856839","חליטת קמומיל ( בבונג ) ויסוצקי הגן הקסום 25 שקיקים","7290000346205","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת קמומיל ( בבונג ) ויסוצקי הגן הקסום 25 שקיקים.jpg"
"856842","חליטת פירות יער ויסוצקי 25 שקיקים","7290000346199","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת פירות יער ויסוצקי 25 שקיקים.jpg"
"856845","חליטת תפוח וקינמון סיידר ויסוצקי 25 שקיקים","7290011126209","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת תפוח וקינמון סיידר ויסוצקי 25 שקיקים.jpg"
"856852","חליטת שומר ויסוצקי 25 שקיקים","7290000346168","משקאות","תה צמחים","22.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","לא","חליטת שומר ויסוצקי 25 שקיקים.jpg"
"856862","עוגיות מזרחיות פריך במיוחד עבאדי 400 גרם","856591000109","לחם מאפים ועוגיות","מאפה מלוח","21.90","כן","32.90","2 יח' ב-  32.90 ש""ח","u","לא","עוגיות מזרחיות פריך במיוחד עבאדי 400 גרם.jpg"
"856863","עוגיות מזרחיות עם מלח עבאדי 400 גרם","856591000062","לחם מאפים ועוגיות","מאפה מלוח","21.90","כן","32.90","2 יח' ב-  32.90 ש""ח","u","לא","עוגיות מזרחיות עם מלח עבאדי 400 גרם.jpg"
"856864","עוגיות מזרחיות עם שומשום עבאדי 500 גרם","7290002132011","לחם מאפים ועוגיות","מאפה מלוח","21.90","כן","32.90","2 יח' ב-  32.90 ש""ח","u","לא","עוגיות מזרחיות עם שומשום עבאדי 500 גרם.jpg"
"856892","דבש טהור מפרחי בר יד מרדכי 350 גרם","7290002130567","שימורים ואפייה","דבש","24.90","לא","0.00","","u","לא","דבש טהור מפרחי בר יד מרדכי 350 גרם.jpg"
"856895","דבש טהור מפרחי בר בקבוק לחיץ יד מרדכי 400 גרם","7290005591761","שימורים ואפייה","דבש","29.90","לא","0.00","","u","לא","דבש טהור מפרחי בר בקבוק לחיץ יד מרדכי 400 גרם.jpg"
"856903","מעדן משמש סט.דלפור 284 גרם","5014271300429","שימורים ואפייה","ריבות וקונפיטורות","23.90","לא","0.00","","u","לא","מעדן משמש סט.דלפור 284 גרם.jpg"
"856905","מעדן דובדבנים שחורים סט.דלפור 284 גרם","5014271310428","שימורים ואפייה","ריבות וקונפיטורות","23.90","לא","0.00","","u","לא","מעדן דובדבנים שחורים סט.דלפור 284 גרם.jpg"
"856906","מעדן ארבעה פירות סט.דלפור 284 גרם","5014271350424","שימורים ואפייה","ריבות וקונפיטורות","23.90","לא","0.00","","u","לא","מעדן ארבעה פירות סט.דלפור 284 גרם.jpg"
"856910","מעדן תות שדה סט.דלפור 284 גרם","5014271400426","שימורים ואפייה","ריבות וקונפיטורות","23.90","לא","0.00","","u","לא","מעדן תות שדה סט.דלפור 284 גרם.jpg"
"856911","מעדן תפוז סט.דלפור 284 גרם","5014271360423","שימורים ואפייה","ריבות וקונפיטורות","23.90","לא","0.00","","u","לא","מעדן תפוז סט.דלפור 284 גרם.jpg"
"856912","מעדן תפוז וג'נג'ר סט.דלפור 284 גרם","5014271560427","שימורים ואפייה","ריבות וקונפיטורות","23.90","לא","0.00","","u","לא","מעדן תפוז וג'נג'ר סט.דלפור 284 גרם.jpg"
"856927","ממרח ביסקוויט קרמל לוטוס 400 גרם","5410126116953","שימורים ואפייה","ממרחים","27.90","לא","0.00","","u","לא","ממרח ביסקוויט קרמל לוטוס 400 גרם.jpg"
"856928","סוכרזית קלאסי 700 טבליות","7290000504278","אורגני ובריאות","ממתיקים","22.90","לא","0.00","","u","לא","סוכרזית קלאסי 700 טבליות.jpg"
"856930","סוכרזית פטריה קלאסי 300 טבליות","7290000504025","אורגני ובריאות","ממתיקים","12.90","לא","0.00","","u","לא","סוכרזית פטריה קלאסי 300 טבליות.jpg"
"856932","מלח עדין מלח הארץ 1 ק""ג","7290000523804","קטניות ושמנים","סוכר ומלח","8.90","לא","0.00","","u","לא","מלח עדין מלח הארץ 1 קג.jpg"
"856949","לבבות דקל שלמים במי מלח ויליגר 400 גרם","7290002348245","שימורים ואפייה","שימורי ירקות","13.90","לא","0.00","","u","לא","לבבות דקל שלמים במי מלח ויליגר 400 גרם.jpg"
"856950","טונה פוסידון בשמן 4*108 גרם","7290003550753","שימורים ואפייה","טונה","28.90","לא","0.00","","u","לא","טונה פוסידון בשמן 4108 גרם.jpg"
"856951","נתחי טונה בהירה בשמן פוסידון 108 גרם","7290000450209","שימורים ואפייה","טונה","8.90","לא","0.00","","u","לא","נתחי טונה בהירה בשמן פוסידון 108 גרם.jpg"
"856961","טחינה משומשום מלא אחוה 500 גרם","7290010328246","שימורים ואפייה","טחינה גולמית","15.90","לא","0.00","","u","לא","טחינה משומשום מלא אחוה 500 גרם.jpg"
"856962","טחינה משומשום טהור אחוה 500 גרם","7290010328253","שימורים ואפייה","טחינה גולמית","15.90","לא","0.00","","u","לא","טחינה משומשום טהור אחוה 500 גרם.jpg"
"856975","נייר טואלט דו שכבתי מולט 32 גלילים","7290000262031","חומרי ניקוי ובית","נייר טואלט","36.90","לא","0.00","","u","לא","נייר טואלט דו שכבתי מולט 32 גלילים.jpg"
"856982","נייר טואלט פסטל לילי 32 גלילים","7290000187938","חומרי ניקוי ובית","נייר טואלט","46.90","לא","0.00","","u","לא","נייר טואלט פסטל לילי 32 גלילים.jpg"
"856991","טחינה שומשום טהור אל ארז 500 גרם","7290001216040","שימורים ואפייה","טחינה גולמית","20.90","לא","0.00","","u","לא","טחינה שומשום טהור אל ארז 500 גרם.jpg"
"856993","טחינה הר ברכה 500 גרם","7290011723200","שימורים ואפייה","טחינה גולמית","24.90","לא","0.00","","u","לא","טחינה הר ברכה 500 גרם.jpg"
"856994","לימונית מיץ לימון משומר סיציליה 200 מ""ל","32147230","קטניות ושמנים","שמן חומץ ומיץ לימון","9.90","לא","0.00","","u","לא","לימונית מיץ לימון משומר סיציליה 200 מל.jpg"
"856998","סילאן בקבוק לחיץ תמר כנרת 400 גרם","7290012983160","שימורים ואפייה","גלי פודינג וסירופ","15.90","לא","0.00","","u","לא","סילאן בקבוק לחיץ תמר כנרת 400 גרם.jpg"
"857000","קפה נמס עלית 50 גרם","7290000176413","משקאות","קפה נמס אבקה","13.90","לא","0.00","","u","לא","קפה נמס עלית 50 גרם.jpg"
"857006","אקטימל במתיקות מעודנת 1.6% דנונה 8*100 מ""ל","7290006664655","מוצרי חלב וביצים","משקאות יוגורט","26.90","לא","0.00","","u","לא","אקטימל במתיקות מעודנת 1.6% דנונה 8100 מל.jpg"
"857014","לאבנה עיזים 5% גד 250 גרם","7290006492685","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","24.90","לא","0.00","","u","לא","לאבנה עיזים 5% גד 250 גרם.jpg"
"857015","גבינה בולגרית למריחה 5% גד 250 גרם","7290005992575","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","23.90","לא","0.00","","u","לא","גבינה בולגרית למריחה 5% גד 250 גרם.jpg"
"857016","גבינת פטה עיזים מעודנת 5% גד 250 גרם","7290011499303","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","41.90","לא","0.00","","u","לא","גבינת פטה עיזים מעודנת 5% גד 250 גרם.jpg"
"857017","גבינה בולגרית מעודנת 5% גד 250 גרם","7290011499327","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","32.90","לא","0.00","","u","לא","גבינה בולגרית מעודנת 5% גד 250 גרם.jpg"
"857018","פרוסות גבינה בולגרית מעודנת 5% גד 250 גרם","7290006492616","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","35.90","לא","0.00","","u","לא","פרוסות גבינה בולגרית מעודנת 5% גד 250 גרם.jpg"
"857019","גבינה בולגרית 16% גד 250 גרם","7290011499112","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","34.90","לא","0.00","","u","לא","גבינה בולגרית 16% גד 250 גרם.jpg"
"857020","גבינה בולגרית 5% גד 250 גרם","7290011499105","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","30.90","לא","0.00","","u","לא","גבינה בולגרית 5% גד 250 גרם.jpg"
"857022","גבינה צפתית מעודנת 5% גד 200 גרם","7290000554532","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","21.90","לא","0.00","","u","לא","גבינה צפתית מעודנת 5% גד 200 גרם.jpg"
"857027","גבינת מוצרלה מגורדת 22% גד 300 גרם","7290000554600","מוצרי חלב וביצים","גבינה מגורדת","34.90","לא","0.00","","u","לא","גבינת מוצרלה מגורדת 22% גד 300 גרם.jpg"
"857028","גבינת מוצרלה בייבי 18% גד 150 גרם","7290006492432","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","20.90","לא","0.00","","u","לא","גבינת מוצרלה בייבי 18% גד 150 גרם.jpg"
"857031","גבינת ריקוטה בסגנון איטלקי 5% גד 250 גרם","7290000554822","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","19.90","לא","0.00","","u","לא","גבינת ריקוטה בסגנון איטלקי 5% גד 250 גרם.jpg"
"857032","גבינת קאשקבלו 26% גד 250 גרם","7290011499341","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","39.90","לא","0.00","","u","לא","גבינת קאשקבלו 26% גד 250 גרם.jpg"
"857033","גבינת פטה כבשים 20% גד 250 גרם","7290011499051","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","39.90","לא","0.00","","u","לא","גבינת פטה כבשים 20% גד 250 גרם.jpg"
"857034","גבינת מסקרפונה 40% גד 250 גרם","7290000554839","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","31.90","לא","0.00","","u","לא","גבינת מסקרפונה 40% גד 250 גרם.jpg"
"857035","גבינת חלומי 24% גד 200 גרם","7290011499365","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","34.90","לא","0.00","","u","לא","גבינת חלומי 24% גד 200 גרם.jpg"
"857036","קוביות בולגרית מעודנת 5% גד 200 גרם","7290011499129","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","30.90","לא","0.00","","u","לא","קוביות בולגרית מעודנת 5% גד 200 גרם.jpg"
"857041","ניו יורק גבינת שמנת בטעם טבעי 30% גד 200 גרם","7290011499624","מוצרי חלב וביצים","גבינת שמנת וגבינה מותכת","20.90","לא","0.00","","u","לא","ניו יורק גבינת שמנת בטעם טבעי 30% גד 200 גרם.jpg"
"857045","ניו יורק לייט במרקם שמנת בטעם טבעי 5% גד 200 גרם","7290011499419","מוצרי חלב וביצים","גבינת שמנת וגבינה מותכת","16.90","לא","0.00","","u","לא","ניו יורק לייט במרקם שמנת בטעם טבעי 5% גד 200 גרם.jpg"
"857049","לאבנה בתוספת שמן זית וזעתר 5% גד 250 גרם","7290000554686","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","19.90","לא","0.00","","u","לא","לאבנה בתוספת שמן זית וזעתר 5% גד 250 גרם.jpg"
"857050","לאבנה 5% גד 250 גרם","7290005992735","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","18.90","לא","0.00","","u","לא","לאבנה 5% גד 250 גרם.jpg"
"857051","גבינת עיזים גדעז 16% גד 180 גרם","7290006492630","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","32.90","לא","0.00","","u","לא","גבינת עיזים גדעז 16% גד 180 גרם.jpg"
"857052","קוטג' 1% תנובה 250 גרם","7290014758681","מוצרי חלב וביצים","קוטג","7.50","לא","0.00","","u","לא","קוטג' 1% תנובה 250 גרם.jpg"
"857057","חלב בקרטון דל לקטוז 2% תנובה 1 ליטר","7290000040974","מוצרי חלב וביצים","חלב","9.90","לא","0.00","","u","לא","חלב בקרטון דל לקטוז 2% תנובה 1 ליטר.jpg"
"857059","קרם גבינת שמנת בטעם זיתים 5% תנובה 200 גרם","7290004128364","מוצרי חלב וביצים","גבינת שמנת וגבינה מותכת","13.90","לא","0.00","","u","לא","קרם גבינת שמנת בטעם זיתים 5% תנובה 200 גרם.jpg"
"857083","ג'ל מרוכז למדיח הכל ב 1 פיניש 600 מ""ל","7290101869702","חומרי ניקוי ובית","מוצרים למדיח","32.90","לא","0.00","","u","לא","ג'ל מרוכז למדיח הכל ב 1 פיניש 600 מל.jpg"
"857106","נוזל כלים קלאסי פיירי 650 מ""ל","4084500853553","חומרי ניקוי ובית","ניקוי כלים","16.90","לא","0.00","","u","לא","נוזל כלים קלאסי פיירי 650 מל.jpg"
"857111","נוזל כלים לימון פיירי 650 מ""ל","4084500088917","חומרי ניקוי ובית","ניקוי כלים","16.90","לא","0.00","","u","לא","נוזל כלים לימון פיירי 650 מל.jpg"
"857131","גלעד קצ'קבל 28% תנובה קולקשן 200 גרם","7290014759978","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","37.90","לא","0.00","","u","לא","גלעד קצ'קבל 28% תנובה קולקשן 200 גרם.jpg"
"857132","גבע פרמזן 23% תנובה קולקשן 200 גרם","7290014759985","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","34.90","לא","0.00","","u","לא","גבע פרמזן 23% תנובה קולקשן 200 גרם.jpg"
"857133","גליל רוקפור כבשים 26% תנובה קולקשן 140 גרם","7290014759992","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","24.90","לא","0.00","","u","לא","גליל רוקפור כבשים 26% תנובה קולקשן 140 גרם.jpg"
"857136","עדי ברי גבינה רכה מחלב בקר 24% תנובה 125 גרם","7290000040318","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","25.90","לא","0.00","","u","לא","עדי ברי גבינה רכה מחלב בקר 24% תנובה 125 גרם.jpg"
"857137","פרומעז 23% תנובה קולקשן 200 גרם","7290000045917","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","29.90","לא","0.00","","u","לא","פרומעז 23% תנובה קולקשן 200 גרם.jpg"
"857144","קוארדטיני קוביות וופל בטעם קקאו לואקר 250 גרם","8000380004966","חטיפים ודגנים","וופלים","19.90","לא","0.00","","u","לא","קוארדטיני קוביות וופל בטעם קקאו לואקר 250 גרם.jpg"
"857146","קוארדטיני קוביות וופל בטעם וניל לואקר 250 גרם","8000380004942","חטיפים ודגנים","וופלים","19.90","לא","0.00","","u","לא","קוארדטיני קוביות וופל בטעם וניל לואקר 250 גרם.jpg"
"857147","קוארדטיני קוביות וופל בטעם אגוזים לואקר 250 גרם","8000380004911","חטיפים ודגנים","וופלים","19.90","לא","0.00","","u","לא","קוארדטיני קוביות וופל בטעם אגוזים לואקר 250 גרם.jpg"
"857154","ברנפלקס קרנצ'ים תלמה 375 גרם","7290000168173","חטיפים ודגנים","דגני מבוגרים","33.90","לא","0.00","","u","לא","ברנפלקס קרנצ'ים תלמה 375 גרם.jpg"
"857165","רוטב טבסקו 60 מ""ל","11210000094","שימורים ואפייה","רטבים","15.90","לא","0.00","","u","לא","רוטב טבסקו 60 מל.jpg"
"857167","ספארק נוזל כלים קלאסי סנו 1 ליטר","7290108350531","חומרי ניקוי ובית","ניקוי כלים","16.90","לא","0.00","","u","לא","ספארק נוזל כלים קלאסי סנו 1 ליטר.jpg"
"857178","סחוג אדום תימני מקורי חריף מאד זהבי 150 גרם","7290000462141","נקניקים וסלטים","אריסה סחוג וסלטים שונים","11.90","לא","0.00","","u","לא","סחוג אדום תימני מקורי חריף מאד זהבי 150 גרם.jpg"
"857179","סחוג ירוק תימני חריף זהבי 150 גרם","7290000462172","נקניקים וסלטים","אריסה סחוג וסלטים שונים","12.90","לא","0.00","","u","לא","סחוג ירוק תימני חריף זהבי 150 גרם.jpg"
"857184","רוטב שמנת עם פטריות 9% יטבתה 250 מ""ל","7290106664562","מוצרי חלב וביצים","שמנת וקצפת","12.90","לא","0.00","","u","לא","רוטב שמנת עם פטריות 9% יטבתה 250 מל.jpg"
"857188","שמנת מתוקה להקצפה 32% יטבתה 250 מ""ל","7290105368904","מוצרי חלב וביצים","שמנת וקצפת","9.90","לא","0.00","","u","לא","שמנת מתוקה להקצפה 32% יטבתה 250 מל.jpg"
"857191","נייר טואלט קלינקס לבן 9 גלילים","5029053002408","חומרי ניקוי ובית","נייר טואלט","49.90","לא","0.00","","u","לא","נייר טואלט קלינקס לבן 9 גלילים.jpg"
"857195","קפה טורקי עם הל עלית 100 גרם","7290000176079","משקאות","קפה שחור","13.90","לא","0.00","","u","לא","קפה טורקי עם הל עלית 100 גרם.jpg"
"857196","מלח מטבח גס סלית 1 ק""ג","7290004063115","קטניות ושמנים","סוכר ומלח","2.09","לא","0.00","","u","לא","מלח מטבח גס סלית 1 קג.jpg"
"857197","מלח שולחן מעולה סלית 1 ק""ג","7290004063016","קטניות ושמנים","סוכר ומלח","2.09","לא","0.00","","u","לא","מלח שולחן מעולה סלית 1 קג.jpg"
"857202","תרכיז עגבניות 28% פריניר 580 גרם","7290002019114","שימורים ואפייה","שימורי עגבניות","12.90","לא","0.00","","u","לא","תרכיז עגבניות 28% פריניר 580 גרם.jpg"
"857211","רסק עגבניות 22% יכין 260 גרם","7290000208336","שימורים ואפייה","שימורי עגבניות","5.90","לא","0.00","","u","לא","רסק עגבניות 22% יכין 260 גרם.jpg"
"857212","פריכוז רוטב עגבניות מרוכז מאוד יכין 580 גרם","7290000209722","שימורים ואפייה","שימורי עגבניות","13.90","לא","0.00","","u","לא","פריכוז רוטב עגבניות מרוכז מאוד יכין 580 גרם.jpg"
"857221","יוגורט ביו 1.5% תנובה 200 גרם","7290000057132","מוצרי חלב וביצים","יוגורט","4.90","לא","0.00","","u","לא","יוגורט ביו 1.5% תנובה 200 גרם.jpg"
"857224","יוגורט BIO פירות יער בשמנת 3% יופלה 150 גרם","7290004130916","מוצרי חלב וביצים","יוגורט","6.50","לא","0.00","","u","לא","יוגורט BIO פירות יער בשמנת 3% יופלה 150 גרם.jpg"
"857227","יוגורט BIO אננס 3% יופלה 150 מ""ל","7290004119225","מוצרי חלב וביצים","יוגורט","6.50","לא","0.00","","u","לא","יוגורט BIO אננס 3% יופלה 150 מל.jpg"
"857230","יוגורט BIO דובדבן 3% יופלה 150 גרם","7290000040066","מוצרי חלב וביצים","יוגורט","6.50","לא","0.00","","u","לא","יוגורט BIO דובדבן 3% יופלה 150 גרם.jpg"
"857235","משקה יוגורט תות ומלון 1.5% יופלה 250 גרם","7290000055329","מוצרי חלב וביצים","משקאות יוגורט","7.90","לא","0.00","","u","לא","משקה יוגורט תות ומלון 1.5% יופלה 250 גרם.jpg"
"857236","משקה יוגורט פסיפלורה מנגו אננס ואפרסק 1.5% יופלה 250 גרם","7290000055343","מוצרי חלב וביצים","משקאות יוגורט","7.90","לא","0.00","","u","לא","משקה יוגורט פסיפלורה מנגו אננס ואפרסק 1.5% יופלה 250 גרם.jpg"
"857237","משקה יוגורט בננה ואפרסק 1.5% יופלה 250 גרם","7290000055336","מוצרי חלב וביצים","משקאות יוגורט","7.90","לא","0.00","","u","לא","משקה יוגורט בננה ואפרסק 1.5% יופלה 250 גרם.jpg"
"857245","יוגורט דיאט תות 0% יופלה 150 גרם","7290004124205","מוצרי חלב וביצים","יוגורט","6.50","לא","0.00","","u","לא","יוגורט דיאט תות 0% יופלה 150 גרם.jpg"
"857246","יוגורט דיאט דובדבן 0% יופלה 150 גרם","7290004120108","מוצרי חלב וביצים","יוגורט","6.50","לא","0.00","","u","לא","יוגורט דיאט דובדבן 0% יופלה 150 גרם.jpg"
"857248","יוגורט דיאט אננס 0% יופלה 150 גרם","7290000051376","מוצרי חלב וביצים","יוגורט","6.50","לא","0.00","","u","לא","יוגורט דיאט אננס 0% יופלה 150 גרם.jpg"
"857261","יוגורט פרופ עם קציפת לימון 3% מולר 150 מ""ל","7290102390489","מוצרי חלב וביצים","יוגורט","7.50","לא","0.00","","u","לא","יוגורט פרופ עם קציפת לימון 3% מולר 150 מל.jpg"
"857263","יוגורט פרופ עם קציפת אפרסק ופסיפלורה 3% מולר 150 מ""ל","7290102390465","מוצרי חלב וביצים","יוגורט","7.90","לא","0.00","","u","לא","יוגורט פרופ עם קציפת אפרסק ופסיפלורה 3% מולר 150 מל.jpg"
"857265","סימפלי פרוט יוגורט BIO עם פירות יער 3% מולר 150 גרם","7290102393190","מוצרי חלב וביצים","יוגורט","6.90","לא","0.00","","u","לא","סימפלי פרוט יוגורט BIO עם פירות יער 3% מולר 150 גרם.jpg"
"857268","יוגורט פרופ עם קציפת פירות יער 3% מולר 150 מ""ל","7290102391844","מוצרי חלב וביצים","יוגורט","7.50","לא","0.00","","u","לא","יוגורט פרופ עם קציפת פירות יער 3% מולר 150 מל.jpg"
"857272","יוגורט ביו Mix קורנפלקס מצופה שוקולד מולר 170 גרם","7290102394081","מוצרי חלב וביצים","יוגורט","7.90","לא","0.00","","u","לא","יוגורט ביו Mix קורנפלקס מצופה שוקולד מולר 170 גרם.jpg"
"857273","יוגורט ביו Mix עם פצפוצי שוקולד מולר 170 גרם","7290102393039","מוצרי חלב וביצים","יוגורט","8.90","לא","0.00","","u","לא","יוגורט ביו Mix עם פצפוצי שוקולד מולר 170 גרם.jpg"
"857274","יוגורט ביו Mix עם גלילי וופל במילוי קרם מולר 170 גרם","7290102393060","מוצרי חלב וביצים","יוגורט","8.90","לא","0.00","","u","לא","יוגורט ביו Mix עם גלילי וופל במילוי קרם מולר 170 גרם.jpg"
"857276","סימפלי פרוט יוגורט BIO עם תות 3% מולר 150 גרם","7290102393169","מוצרי חלב וביצים","יוגורט","6.90","לא","0.00","","u","לא","סימפלי פרוט יוגורט BIO עם תות 3% מולר 150 גרם.jpg"
"857277","סימפלי פרוט יוגורט BIO עם קיווי 3% מולר 150 גרם","7290102393947","מוצרי חלב וביצים","יוגורט","6.90","לא","0.00","","u","לא","סימפלי פרוט יוגורט BIO עם קיווי 3% מולר 150 גרם.jpg"
"857278","סימפלי פרוט יוגורט BIO עם אפרסק 3% מולר 150 גרם","7290102393176","מוצרי חלב וביצים","יוגורט","6.90","לא","0.00","","u","לא","סימפלי פרוט יוגורט BIO עם אפרסק 3% מולר 150 גרם.jpg"
"857279","יוגורט פרופ עם קציפת תות 3% מולר 150 מ""ל","7290102390427","מוצרי חלב וביצים","יוגורט","7.50","לא","0.00","","u","לא","יוגורט פרופ עם קציפת תות 3% מולר 150 מל.jpg"
"857285","קוביות גבינה בולגרית 5% פיראוס 200 גרם","7290004121853","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","29.90","לא","0.00","","u","לא","קוביות גבינה בולגרית 5% פיראוס 200 גרם.jpg"
"857286","גבינת מלוחה חמד 5% פיראוס 250 גרם","7290004122676","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","25.90","לא","0.00","","u","לא","גבינת מלוחה חמד 5% פיראוס 250 גרם.jpg"
"857289","גבינה בולגרית מעודנת 5% פיראוס 250 גרם","7290004135614","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","31.90","לא","0.00","","u","לא","גבינה בולגרית מעודנת 5% פיראוס 250 גרם.jpg"
"857291","גבינה בולגרית 16% פיראוס 250 גרם","7290004120573","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","31.90","לא","0.00","","u","לא","גבינה בולגרית 16% פיראוס 250 גרם.jpg"
"857292","גבינה בולגרית 5% פיראוס 250 גרם","7290004120634","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","31.90","לא","0.00","","u","לא","גבינה בולגרית 5% פיראוס 250 גרם.jpg"
"857305","משקה חלב בטעם בננה עם פקק יטבתה 250 מ""ל","7290003029389","מוצרי חלב וביצים","משקאות חלב","7.00","כן","8.90","2 יח' ב-  8.90 ש""ח","u","לא","משקה חלב בטעם בננה עם פקק יטבתה 250 מל.jpg"
"857307","משקה חלב בטעם בננה 2% יטבתה 1 ליטר","7290003029372","מוצרי חלב וביצים","משקאות חלב","14.90","לא","0.00","","u","לא","משקה חלב בטעם בננה 2% יטבתה 1 ליטר.jpg"
"857308","אייס קפה 2% יטבתה 1 ליטר","7290003029907","מוצרי חלב וביצים","משקאות חלב","14.90","לא","0.00","","u","לא","אייס קפה 2% יטבתה 1 ליטר.jpg"
"857326","טעמי עלית 40 גרם","72917367","חטיפים ודגנים","חטיפי שוקולד","6.00","כן","14.90","3 יח' ב-  14.90 ש""ח","u","לא","טעמי עלית 40 גרם.jpg"
"857328","אגוזי עלית 45 גרם","72917329","חטיפים ודגנים","חטיפי שוקולד","6.00","כן","14.90","3 יח' ב-  14.90 ש""ח","u","לא","אגוזי עלית 45 גרם.jpg"
"857338","קראנצ'י חטיף שיבולת שועל עם מייפל קנדי נייצ'ר ואלי 5*42 גרם","16000548503","חטיפים ודגנים","חטיפי דגנים ובריאות","19.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","כן","קראנצ'י חטיף שיבולת שועל עם מייפל קנדי נייצ'ר ואלי 542 גרם.jpg"
"857343","קראנצ'י חטיף שיבולת שועל עם שוקולד מריר נייצ'ר ואלי 5*42 גרם","16000423534","חטיפים ודגנים","חטיפי דגנים ובריאות","19.90","כן","29.90","2 יח' ב-  29.90 ש""ח","u","כן","קראנצ'י חטיף שיבולת שועל עם שוקולד מריר נייצ'ר ואלי 542 גרם.jpg"
"857365","טוויסט עלית 28 גרם","72918388","חטיפים ודגנים","חטיפי שוקולד","6.00","כן","14.90","3 יח' ב-  14.90 ש""ח","u","לא","טוויסט עלית 28 גרם.jpg"
"857382","מסטיק אורביט וויט מנטה בקבוקון 64 גרם","4009900403023","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק אורביט וויט מנטה בקבוקון 64 גרם.jpg"
"857383","מסטיק אורביט לל""ס פירות ומנטה בקבוקון 64 גרם","4009900482417","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק אורביט ללס פירות ומנטה בקבוקון 64 גרם.jpg"
